Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Cody Zeller (11700816),Cody Zeller,11700816,C/UTIL,4200,CHA@ATL 11/25/2018 06:00PM ET,CHA,24.8734029293
SG/SF,Garrett Temple (11700821),Garrett Temple,11700821,SG/SF/F/G/UTIL,4100,NYK@MEM 11/25/2018 06:00PM ET,MEM,18.9891523471
SF/PF,James Johnson (11700826),James Johnson,11700826,SF/PF/F/UTIL,4100,MIA@TOR 11/25/2018 06:00PM ET,MIA,12.7240573387
SG,Alec Burks (11700818),Alec Burks,11700818,SG/G/UTIL,4100,UTA@SAC 11/25/2018 08:00PM ET,UTA,13.9357165116
SG/SF,Evan Turner (11700837),Evan Turner,11700837,SG/SF/F/G/UTIL,4000,LAC@POR 11/25/2018 09:00PM ET,POR,17.3817523554
C,Bam Adebayo (11700830),Bam Adebayo,11700830,C/UTIL,4000,MIA@TOR 11/25/2018 06:00PM ET,MIA,21.4669679028
SG/SF,Allen Crabbe (11700842),Allen Crabbe,11700842,SG/SF/F/G/UTIL,3900,PHI@BKN 11/25/2018 06:00PM ET,BKN,18.5040935833
PG,Allonzo Trier (11700852),Allonzo Trier,11700852,PG/G/UTIL,3900,NYK@MEM 11/25/2018 06:00PM ET,NYK,20.3736366469
PG,Shelvin Mack (11700859),Shelvin Mack,11700859,PG/G/UTIL,3800,NYK@MEM 11/25/2018 06:00PM ET,MEM,19.6414514736
SF,DeAndre' Bembry (11700849),DeAndre' Bembry,11700849,SF/F/UTIL,3800,CHA@ATL 11/25/2018 06:00PM ET,ATL,19.890563502
SF/PF,Marvin Williams (11700855),Marvin Williams,11700855,SF/PF/F/UTIL,3800,CHA@ATL 11/25/2018 06:00PM ET,CHA,19.4716033032
PF/C,Mike Muscala (11700871),Mike Muscala,11700871,PF/C/F/UTIL,3700,PHI@BKN 11/25/2018 06:00PM ET,PHI,18.6513377554
C,Marcin Gortat (11700866),Marcin Gortat,11700866,C/UTIL,3700,LAC@POR 11/25/2018 09:00PM ET,LAC,20.6340760361
SF,Kevin Knox (11700875),Kevin Knox,11700875,SF/F/UTIL,3700,NYK@MEM 11/25/2018 06:00PM ET,NYK,15.6693674042
SF,OG Anunoby (11700868),OG Anunoby,11700868,SF/F/UTIL,3700,MIA@TOR 11/25/2018 06:00PM ET,TOR,17.3409450898
PG/SG,Dante Exum (11700862),Dante Exum,11700862,PG/SG/G/UTIL,3700,UTA@SAC 11/25/2018 08:00PM ET,UTA,13.6488047011
SF/PF,DeMarre Carroll (11700890),DeMarre Carroll,11700890,SF/PF/F/UTIL,3600,PHI@BKN 11/25/2018 06:00PM ET,BKN,17.1268805113
